Time,country,eventName,beforeValue,nowValue,expectValue
2001-01-01 17:00,EUR,德国商业期望 ,100.9,-1,101.9
2001-01-01 17:00,EUR,德国居民消费价格指数,0.80%,-1,0.10%
2001-01-01 17:00,EUR,德国当前评估 ,106.3,-1,106
2001-01-01 17:00,EUR,德国工厂订单 ,1.60%,-1,0.30%
2001-01-01 17:00,EUR,德国工业生产指数 ,0.60%,-1,0.60%
2001-01-01 17:00,EUR,德国生产者物价指数,-0.40%,-1,0.40%
2001-01-01 17:00,EUR,德国零售销售 ,0.50%,-1,0.20%
2001-01-01 17:00,EUR,德国贸易收支 ,3.00B,-1,4.80B
2001-01-01 17:00,EUR,德国失业人数变化 ,-6.00K,-1,-9.00K
2001-01-01 17:00,EUR,德国失业率 ,9.30%,-1,9.30%
2001-01-01 17:00,EUR,德国ZEW经济现状指数 ,32.3,-1,40.5
2001-01-01 17:00,EUR,德国ZEW经济景气指数 ,-0.1,-1,8.7
2001-01-01 17:00,EUR,核心消费价格指数,1.50%,-1,1.00%
2001-01-01 17:00,EUR,居民消费价格指数,2.60%,-1,2.50%
2001-01-01 17:00,EUR,居民消费价格指数,0.40%,-1,0.20%
2001-01-01 17:00,EUR,工业生产指数 ,0.70%,-1,1.00%
2001-01-01 17:00,EUR,利率决议 ,4.75%,-1,4.75%
2001-01-01 17:00,EUR,零售销售 ,-0.10%,-1,0.30%
2001-01-01 17:00,EUR,贸易收支 ,-3.40B,-1,-3.70B
2001-01-01 17:00,EUR,失业率 ,8.50%,-1,8.50%
2001-01-01 20:30,USD,失业率 ,3.90%,-1,3.90%
2001-01-04 02:00,USD,利率决议,6.00%,-1,6.50%
2001-01-05 20:30,USD,非农就业人数 ,142K,-1,225K
2001-01-06 01:00,USD,贝克休斯原油钻井设备数量,244,-1,234
2001-01-13 01:00,USD,贝克休斯原油钻井设备数量,234,-1,244
2001-01-20 01:00,USD,贝克休斯原油钻井设备数量,240,-1,234
2001-01-22 17:00,EUR,德国Ifo商业景气指数,96.5,96.8,96.8
2001-01-27 01:00,USD,贝克休斯原油钻井设备数量,236,-1,240
2001-02-01 02:00,USD,利率决议,5.50%,-1,6.00%
2001-02-01 17:00,USD,商业库存 ,0.20%,-1,-0.10%
2001-02-01 17:00,USD,谘商会消费者信心 ,115.7,-1,128.6
2001-02-01 17:00,USD,芝加哥PMI ,42.5,-1,45.3
2001-02-01 17:00,USD,核心消费价格指数,0.30%,-1,0.10%
2001-02-01 17:00,USD,核心消费价格指数,2.60%,-1,2.60%
2001-02-01 17:00,USD,核心PCE物价指数 ,1.90%,-1,1.80%
2001-02-01 17:00,USD,核心PCE物价指数 ,0.30%,-1,0.10%
2001-02-01 17:00,USD,核心零售销售 ,0.40%,-1,0.40%
2001-02-01 17:00,USD,居民消费价格指数,0.60%,-1,0.20%
2001-02-01 17:00,USD,原油库存 ,-0.92M,-1,-0.72M
2001-02-01 17:00,USD,成品房销售 ,5.10M,-1,5.10M
2001-02-01 17:00,USD,现房销售 ,0.00%,-1,-4.70%
2001-02-01 17:00,USD,出口价格指数 ,0.20%,-1,-0.20%
2001-02-01 17:00,USD,工厂订单 ,-3.40%,-1,0.00%
2001-02-01 17:00,USD,联邦财政预算 ,76.40B,-1,32.70B
2001-02-01 17:00,USD,新屋开工 ,1.60M,-1,1.53M
2001-02-01 17:00,USD,新屋开工 ,4.40%,-1,-1.20%
2001-02-01 17:00,USD,进口物价指数 ,0.00%,-1,-0.70%
2001-02-01 17:00,USD,工业生产指数 ,-0.70%,-1,-0.30%
2001-02-01 17:00,USD,初请失业金人数 ,344.70K,-1,347.52K
2001-02-01 17:00,USD,ISM制造业就业指数 ,42.3,-1,42.7
2001-02-01 17:00,USD,ISM制造业PMI ,42.3,-1,43.9
2001-02-01 17:00,USD,ISM非制造业就业指数 ,51.7,-1,52.4
2001-02-01 17:00,USD,ISM非制造业PMI ,51.6,-1,54
2001-02-01 17:00,USD,JOLTs职位空缺数 ,5.27M,-1,4.93M
2001-02-01 17:00,USD,密歇根大学消费者预期指数 ,84.2,-1,90.7
2001-02-01 17:00,USD,密歇根大学消费者信心指数 ,94.7,-1,97.4
2001-02-01 17:00,USD,新屋销售 ,-4.80%,-1,11.70%
2001-02-01 17:00,USD,新屋销售 ,936.00K,-1,983.00K
2001-02-01 17:00,USD,个人支出 ,0.40%,-1,0.60%
2001-02-01 17:00,USD,费城联储制造业指数 ,-36.2,-1,-8
2001-02-01 17:00,USD,费城联储就业指数 ,-21.3,-1,-9.9
2001-02-01 17:00,USD,私人部门非农就业 ,-58.00K,-1,98.00K
2001-02-01 17:00,USD,零售销售 ,1.20%,-1,-0.10%
2001-02-01 17:00,USD,S&P/CS20座大城市房价指数年率,,,
2001-02-01 17:00,USD,TIC长期资本净流入 ,37.40B,-1,25.10B
2001-02-01 17:00,USD,贸易收支 ,-34.80B,-1,-33.50B
2001-02-01 17:00,CAD,营建许可 ,14.00%,-1,1.30%
2001-02-01 17:00,CAD,核心消费价格指数,-0.10%,-1,0.00%
2001-02-01 17:00,CAD,核心消费价格指数,1.80%,-1,1.70%
2001-02-01 17:00,CAD,核心零售销售 ,-1.20%,-1,0.70%
2001-02-01 17:00,CAD,居民消费价格指数,-0.40%,-1,0.10%
2001-02-01 17:00,CAD,就业人口变化 ,-25.60K,-1,48.60K
2001-02-01 17:00,CAD,外资证券购买 ,3.32B,-1,-20.75B
2001-02-01 17:00,CAD,国内生产总值,0.00%,-1,0.20%
2001-02-01 17:00,CAD,新屋开工 ,160.90K,-1,144.50K
2001-02-01 17:00,CAD,利率决议 ,5.50%,-1,5.75%
2001-02-01 17:00,CAD,制造业销售额 ,-2.10%,-1,-0.80%
2001-02-01 17:00,CAD,新屋价格指数 ,0.30%,-1,0.00%
2001-02-01 17:00,CAD,零售销售 ,0.50%,-1,0.60%
2001-02-01 17:00,CAD,原材料价格指数 ,1.60%,-1,-5.50%
2001-02-01 17:00,CAD,贸易收支 ,8.52B,-1,7.04B
2001-02-01 17:00,CAD,失业率 ,6.90%,-1,6.80%
2001-02-01 17:00,CAD,批发销售额 ,0.10%,-1,1.10%
2001-02-01 17:00,EUR,德国商业期望 ,100.1,-1,100.9
2001-02-01 17:00,EUR,德国居民消费价格指数,-0.30%,-1,0.80%
2001-02-01 17:00,EUR,德国当前评估 ,106.3,-1,106.3
2001-02-01 17:00,EUR,德国工厂订单 ,-3.40%,-1,1.60%
2001-02-01 17:00,EUR,德国工业生产指数 ,-0.70%,-1,0.60%
2001-02-01 17:00,EUR,德国生产者物价指数,0.80%,-1,-0.40%
2001-02-01 17:00,EUR,德国零售销售 ,1.40%,-1,0.50%
2001-02-01 17:00,EUR,德国贸易收支 ,6.20B,-1,3.00B
2001-02-01 17:00,EUR,德国失业人数变化 ,-6.00K,-1,-6.00K
2001-02-01 17:00,EUR,德国失业率 ,9.30%,-1,9.30%
2001-02-01 17:00,EUR,德国ZEW经济现状指数 ,31.5,-1,32.3
2001-02-01 17:00,EUR,德国ZEW经济景气指数 ,-4.4,-1,-0.1
2001-02-01 17:00,EUR,德国Gfk消费者景气指数 ,,,
2001-02-01 17:00,EUR,核心消费价格指数,1.20%,-1,1.50%
2001-02-01 17:00,EUR,居民消费价格指数,-0.50%,-1,0.40%
2001-02-01 17:00,EUR,居民消费价格指数,2.40%,-1,2.50%
2001-02-01 17:00,EUR,工业生产指数 ,-0.90%,-1,0.70%
2001-02-01 17:00,EUR,利率决议 ,4.75%,-1,4.75%
2001-02-01 17:00,EUR,零售销售 ,1.20%,-1,-0.10%
2001-02-01 17:00,EUR,贸易收支 ,-7.50B,-1,-3.40B
2001-02-01 17:00,EUR,失业率 ,8.40%,-1,8.50%
2001-02-01 20:30,USD,失业率 ,4.20%,-1,3.90%
2001-02-02 20:30,USD,非农就业人数 ,-27K,-1,142K
2001-02-03 01:00,USD,贝克休斯原油钻井设备数量,237,-1,236
2001-02-10 01:00,USD,贝克休斯原油钻井设备数量,234,-1,237
2001-02-17 01:00,USD,贝克休斯原油钻井设备数量,242,-1,234
2001-02-21 17:00,EUR,德国Ifo商业景气指数,97.5,96.2,96.5
2001-02-24 01:00,USD,贝克休斯原油钻井设备数量,236,-1,242
2001-03-01 17:00,USD,10年期国债拍卖 ,5.00%,-1,5.75%
2001-03-01 17:00,USD,商业库存 ,-0.50%,-1,0.20%
2001-03-01 17:00,USD,谘商会消费者信心 ,109.2,-1,115.7
2001-03-01 17:00,USD,芝加哥PMI ,41.6,-1,42.5
2001-03-01 17:00,USD,核心消费价格指数,2.70%,-1,2.60%
2001-03-01 17:00,USD,核心消费价格指数,0.30%,-1,0.30%
2001-03-01 17:00,USD,核心PCE物价指数 ,0.20%,-1,0.30%
2001-03-01 17:00,USD,核心PCE物价指数 ,1.90%,-1,1.90%
2001-03-01 17:00,USD,核心零售销售 ,-0.20%,-1,0.40%
2001-03-01 17:00,USD,居民消费价格指数,0.20%,-1,0.60%
2001-03-01 17:00,USD,原油库存 ,-1.51M,-1,-0.92M
2001-03-01 17:00,USD,现房销售 ,2.50%,-1,0.00%
2001-03-01 17:00,USD,成品房销售 ,5.23M,-1,5.10M
2001-03-01 17:00,USD,出口价格指数 ,-0.10%,-1,0.20%
2001-03-01 17:00,USD,工厂订单 ,1.00%,-1,-3.40%
2001-03-01 17:00,USD,联邦财政预算 ,-48.20B,-1,76.40B
2001-03-01 17:00,USD,新屋开工 ,1.60%,-1,4.40%
2001-03-01 17:00,USD,新屋开工 ,1.63M,-1,1.60M
2001-03-01 17:00,USD,进口物价指数 ,-0.60%,-1,0.00%
2001-03-01 17:00,USD,工业生产指数 ,-0.60%,-1,-0.70%
2001-03-01 17:00,USD,初请失业金人数 ,372.45K,-1,344.70K
2001-03-01 17:00,USD,ISM制造业就业指数 ,37.8,-1,42.3
2001-03-01 17:00,USD,ISM制造业PMI ,42.1,-1,42.3
2001-03-01 17:00,USD,ISM非制造业就业指数 ,50.7,-1,51.7
2001-03-01 17:00,USD,ISM非制造业PMI ,51.3,-1,51.6
2001-03-01 17:00,USD,JOLTs职位空缺数 ,4.71M,-1,5.27M
2001-03-01 17:00,USD,密歇根大学消费者预期指数 ,77.6,-1,86.4
2001-03-01 17:00,USD,密歇根大学消费者信心指数 ,90.6,-1,93.6
2001-03-01 17:00,USD,新屋销售 ,2.90%,-1,-4.80%
2001-03-01 17:00,USD,新屋销售 ,963.00K,-1,936.00K
2001-03-01 17:00,USD,成屋签约销售 ,,,
2001-03-01 17:00,USD,个人支出 ,0.30%,-1,0.40%
2001-03-01 17:00,USD,费城联储制造业指数 ,-29.2,-1,-36.2
2001-03-01 17:00,USD,费城联储就业指数 ,-8.6,-1,-21.3
2001-03-01 17:00,USD,私人部门非农就业 ,0.00K,-1,-58.00K
2001-03-01 17:00,USD,零售销售 ,0.00%,-1,1.20%
2001-03-01 17:00,USD,S&P/CS20座大城市房价指数年率,12.20%,-1,12.40%
2001-03-01 17:00,USD,TIC长期资本净流入 ,53.50B,-1,37.40B
2001-03-01 17:00,USD,贸易收支 ,-29.30B,-1,-34.80B
2001-03-01 17:00,CAD,营建许可 ,-5.10%,-1,14.00%
2001-03-01 17:00,CAD,核心消费价格指数,1.70%,-1,1.80%
2001-03-01 17:00,CAD,核心消费价格指数,0.30%,-1,-0.10%
2001-03-01 17:00,CAD,核心零售销售 ,1.40%,-1,-1.20%
2001-03-01 17:00,CAD,居民消费价格指数,0.50%,-1,-0.40%
2001-03-01 17:00,CAD,就业人口变化 ,-10.50K,-1,-25.60K
2001-03-01 17:00,CAD,外资证券购买 ,-0.37B,-1,3.32B
2001-03-01 17:00,CAD,国内生产总值,0.00%,-1,0.00%
2001-03-01 17:00,CAD,新屋开工 ,145.10K,-1,160.90K
2001-03-01 17:00,CAD,利率决议 ,5.50%,-1,5.50%
2001-03-01 17:00,CAD,制造业销售额 ,-3.40%,-1,-2.10%
2001-03-01 17:00,CAD,新屋价格指数 ,0.30%,-1,0.30%
2001-03-01 17:00,CAD,零售销售 ,-0.70%,-1,0.50%
2001-03-01 17:00,CAD,原材料价格指数 ,0.90%,-1,1.60%
2001-03-01 17:00,CAD,贸易收支 ,6.67B,-1,8.52B
2001-03-01 17:00,CAD,失业率 ,7.00%,-1,6.90%
2001-03-01 17:00,CAD,批发销售额 ,-1.10%,-1,0.10%
2001-03-01 17:00,EUR,德国商业期望 ,98.7,-1,100.1
2001-03-01 17:00,EUR,德国居民消费价格指数,0.60%,-1,-0.30%
2001-03-01 17:00,EUR,德国当前评估 ,105,-1,106.3
2001-03-01 17:00,EUR,德国工厂订单 ,0.50%,-1,-3.40%
2001-03-01 17:00,EUR,德国工业生产指数 ,1.70%,-1,-0.70%
2001-03-01 17:00,EUR,德国生产者物价指数,0.20%,-1,0.80%
2001-03-01 17:00,EUR,德国零售销售 ,-1.70%,-1,1.40%
2001-03-01 17:00,EUR,德国贸易收支 ,6.90B,-1,6.20B
2001-03-01 17:00,EUR,德国失业人数变化 ,3.00K,-1,-6.00K
2001-03-01 17:00,EUR,德国失业率 ,9.30%,-1,9.30%
2001-03-01 17:00,EUR,德国ZEW经济现状指数 ,24.1,-1,31.5
2001-03-01 17:00,EUR,德国ZEW经济景气指数 ,-6.1,-1,-4.4
2001-03-01 17:00,EUR,德国Gfk消费者景气指数 ,16.5,-1,16.2
2001-03-01 17:00,EUR,核心消费价格指数,1.00%,-1,1.20%
2001-03-01 17:00,EUR,居民消费价格指数,2.60%,-1,2.00%
2001-03-01 17:00,EUR,居民消费价格指数,0.30%,-1,-0.50%
2001-03-01 17:00,EUR,工业生产指数 ,0.40%,-1,-0.90%
2001-03-01 17:00,EUR,利率决议 ,4.75%,-1,4.75%
2001-03-01 17:00,EUR,零售销售 ,-0.60%,-1,1.20%
2001-03-01 17:00,EUR,贸易收支 ,0.00B,-1,-7.50B
2001-03-01 17:00,EUR,失业率 ,8.30%,-1,8.40%
2001-03-01 20:30,USD,失业率 ,4.20%,-1,4.20%
2001-03-03 01:00,USD,贝克休斯原油钻井设备数量,240,-1,236
2001-03-09 20:30,USD,非农就业人数 ,71K,-1,-27K
2001-03-10 01:00,USD,贝克休斯原油钻井设备数量,252,-1,240
2001-03-17 01:00,USD,贝克休斯原油钻井设备数量,249,-1,252
2001-03-21 02:00,USD,利率决议,5.00%,-1,5.50%
2001-03-21 17:00,EUR,德国Ifo商业景气指数,94.9,97,97.5
2001-03-24 01:00,USD,贝克休斯原油钻井设备数量,256,-1,249
2001-03-31 01:00,USD,贝克休斯原油钻井设备数量,244,-1,256
2001-04-01 17:00,USD,商业库存 ,-0.50%,-1,-0.50%
2001-04-01 17:00,USD,谘商会消费者信心 ,116.9,-1,109.2
2001-04-01 17:00,USD,芝加哥PMI ,35.1,-1,41.6
2001-04-01 17:00,USD,核心消费价格指数,0.20%,-1,0.30%
2001-04-01 17:00,USD,核心消费价格指数,2.70%,-1,2.70%
2001-04-01 17:00,USD,核心PCE物价指数 ,1.80%,-1,1.90%
2001-04-01 17:00,USD,核心PCE物价指数 ,0.10%,-1,0.20%
2001-04-01 17:00,USD,核心零售销售 ,-0.90%,-1,-0.20%
2001-04-01 17:00,USD,居民消费价格指数,0.10%,-1,0.20%
2001-04-01 17:00,USD,原油库存 ,5.63M,-1,-1.51M
2001-04-01 17:00,USD,成品房销售 ,5.45M,-1,5.23M
2001-04-01 17:00,USD,现房销售 ,4.20%,-1,2.50%
2001-04-01 17:00,USD,出口价格指数 ,-0.20%,-1,-0.10%
2001-04-01 17:00,USD,工厂订单 ,-0.40%,-1,1.00%
2001-04-01 17:00,USD,联邦财政预算 ,-50.70B,-1,-48.20B
2001-04-01 17:00,USD,新屋开工 ,1.59M,-1,1.63M
2001-04-01 17:00,USD,新屋开工 ,-2.20%,-1,1.60%
2001-04-01 17:00,USD,进口物价指数 ,-1.60%,-1,-0.60%
2001-04-01 17:00,USD,工业生产指数 ,-0.30%,-1,-0.60%
2001-04-01 17:00,USD,初请失业金人数 ,387.64K,-1,372.45K
2001-04-01 17:00,USD,ISM制造业就业指数 ,39.9,-1,37.8
2001-04-01 17:00,USD,ISM制造业PMI ,43.1,-1,42.1
2001-04-01 17:00,USD,ISM非制造业就业指数 ,49.6,-1,50.7
2001-04-01 17:00,USD,ISM非制造业PMI ,50.7,-1,51.3
2001-04-01 17:00,USD,JOLTs职位空缺数 ,4.62M,-1,4.71M
2001-04-01 17:00,USD,密歇根大学消费者预期指数 ,84,-1,80.8
2001-04-01 17:00,USD,密歇根大学消费者信心指数 ,91.5,-1,87.8
2001-04-01 17:00,USD,新屋销售 ,939.00K,-1,963.00K
2001-04-01 17:00,USD,新屋销售 ,-2.50%,-1,2.90%
2001-04-01 17:00,USD,成屋签约销售 ,-4.70%,-1,5.10%
2001-04-01 17:00,USD,个人支出 ,-0.10%,-1,0.30%
2001-04-01 17:00,USD,费城联储制造业指数 ,-20.3,-1,-29.2
2001-04-01 17:00,USD,费城联储就业指数 ,-9.2,-1,-8.6
2001-04-01 17:00,USD,私人部门非农就业 ,-64.00K,-1,0.00K
2001-04-01 17:00,USD,零售销售 ,-0.80%,-1,0.00%
2001-04-01 17:00,USD,S&P/CS20座大城市房价指数年率,12.00%,-1,12.20%
2001-04-01 17:00,USD,TIC长期资本净流入 ,47.50B,-1,53.50B
2001-04-01 17:00,USD,贸易收支 ,-32.70B,-1,-29.30B
2001-04-01 17:00,CAD,营建许可 ,-8.20%,-1,-5.10%
2001-04-01 17:00,CAD,核心消费价格指数,1.90%,-1,1.70%
2001-04-01 17:00,CAD,核心消费价格指数,0.50%,-1,0.30%
2001-04-01 17:00,CAD,核心零售销售 ,-0.20%,-1,1.40%
2001-04-01 17:00,CAD,居民消费价格指数,0.30%,-1,0.50%
2001-04-01 17:00,CAD,就业人口变化 ,4.80K,-1,-10.50K
2001-04-01 17:00,CAD,外资证券购买 ,7.35B,-1,-0.37B
2001-04-01 17:00,CAD,国内生产总值,0.00%,-1,0.00%
2001-04-01 17:00,CAD,新屋开工 ,150.30K,-1,145.10K
2001-04-01 17:00,CAD,利率决议 ,5.00%,-1,5.50%
2001-04-01 17:00,CAD,制造业销售额 ,1.80%,-1,-3.40%
2001-04-01 17:00,CAD,新屋价格指数 ,0.30%,-1,0.30%
2001-04-01 17:00,CAD,零售销售 ,0.40%,-1,-0.70%
2001-04-01 17:00,CAD,原材料价格指数 ,-0.30%,-1,0.90%
2001-04-01 17:00,CAD,贸易收支 ,6.96B,-1,6.67B
2001-04-01 17:00,CAD,失业率 ,7.10%,-1,7.00%
2001-04-01 17:00,CAD,批发销售额 ,-0.90%,-1,-1.10%
2001-04-01 17:00,EUR,德国商业期望 ,97.3,-1,98.7
2001-04-01 17:00,EUR,德国居民消费价格指数,0.00%,-1,0.60%
2001-04-01 17:00,EUR,德国当前评估 ,103.6,-1,105
2001-04-01 17:00,EUR,德国工厂订单 ,-0.90%,-1,0.50%
2001-04-01 17:00,EUR,德国工业生产指数 ,-2.00%,-1,1.70%
2001-04-01 17:00,EUR,德国生产者物价指数,0.20%,-1,0.20%
2001-04-01 17:00,EUR,德国零售销售 ,1.10%,-1,-1.70%
2001-04-01 17:00,EUR,德国贸易收支 ,8.10B,-1,6.90B
2001-04-01 17:00,EUR,德国失业人数变化 ,11.00K,-1,3.00K
2001-04-01 17:00,EUR,德国失业率 ,9.30%,-1,9.30%
2001-04-01 17:00,EUR,德国ZEW经济现状指数 ,10.4,-1,24.1
2001-04-01 17:00,EUR,德国ZEW经济景气指数 ,-10.4,-1,-6.1
2001-04-01 17:00,EUR,德国Gfk消费者景气指数 ,16.8,-1,16.5
2001-04-01 17:00,EUR,核心消费价格指数,1.40%,-1,1.00%
2001-04-01 17:00,EUR,居民消费价格指数,0.60%,-1,0.30%
2001-04-01 17:00,EUR,居民消费价格指数,2.60%,-1,1.90%
2001-04-01 17:00,EUR,工业生产指数 ,-0.70%,-1,0.40%
2001-04-01 17:00,EUR,利率决议 ,4.75%,-1,4.75%
2001-04-01 17:00,EUR,零售销售 ,0.10%,-1,-0.60%
2001-04-01 17:00,EUR,贸易收支 ,1.90B,-1,0.00B
2001-04-01 17:00,EUR,失业率 ,8.30%,-1,8.30%
2001-04-01 20:30,USD,失业率 ,4.30%,-1,4.20%
2001-04-06 20:30,USD,非农就业人数 ,-25K,-1,71K
2001-04-07 01:00,USD,贝克休斯原油钻井设备数量,253,-1,244
2001-04-13 01:00,USD,贝克休斯原油钻井设备数量,254,-1,253
2001-04-19 02:00,USD,利率决议,4.50%,-1,5.00%
2001-04-21 01:00,USD,贝克休斯原油钻井设备数量,244,-1,254
2001-04-23 17:00,EUR,德国Ifo商业景气指数,93.9,94.2,94.9
2001-04-28 01:00,USD,贝克休斯原油钻井设备数量,235,-1,244
2001-05-01 17:00,USD,商业库存 ,-0.10%,-1,-0.50%
2001-05-01 17:00,USD,谘商会消费者信心 ,109.9,-1,116.9
2001-05-01 17:00,USD,芝加哥PMI ,39.4,-1,35.1
2001-05-01 17:00,USD,核心消费价格指数,2.60%,-1,2.70%
2001-05-01 17:00,USD,核心消费价格指数,0.20%,-1,0.20%
2001-05-01 17:00,USD,核心PCE物价指数 ,1.90%,-1,1.80%
2001-05-01 17:00,USD,核心PCE物价指数 ,0.20%,-1,0.10%
2001-05-01 17:00,USD,核心零售销售 ,1.50%,-1,-0.90%
2001-05-01 17:00,USD,居民消费价格指数,0.20%,-1,0.10%
2001-05-01 17:00,USD,原油库存 ,3.61M,-1,5.63M
2001-05-01 17:00,USD,现房销售 ,-2.40%,-1,4.20%
2001-05-01 17:00,USD,成品房销售 ,5.32M,-1,5.45M
2001-05-01 17:00,USD,出口价格指数 ,-0.10%,-1,-0.20%
2001-05-01 17:00,USD,工厂订单 ,-3.60%,-1,-0.40%
2001-05-01 17:00,USD,联邦财政预算 ,189.80B,-1,-50.70B
2001-05-01 17:00,USD,新屋开工 ,1.65M,-1,1.59M
2001-05-01 17:00,USD,新屋开工 ,3.70%,-1,-2.20%
2001-05-01 17:00,USD,进口物价指数 ,-0.50%,-1,-1.60%
2001-05-01 17:00,USD,工业生产指数 ,-0.30%,-1,-0.30%
2001-05-01 17:00,USD,初请失业金人数 ,396.00K,-1,387.64K
2001-05-01 17:00,USD,ISM制造业就业指数 ,38.2,-1,39.9
2001-05-01 17:00,USD,ISM制造业PMI ,42.7,-1,43.1
2001-05-01 17:00,USD,ISM非制造业就业指数 ,46.5,-1,49.6
2001-05-01 17:00,USD,ISM非制造业PMI ,48.3,-1,50.7
2001-05-01 17:00,USD,JOLTs职位空缺数 ,4.67M,-1,4.62M
2001-05-01 17:00,USD,密歇根大学消费者预期指数 ,80.8,-1,83.9
2001-05-01 17:00,USD,密歇根大学消费者信心指数 ,88.4,-1,91.8
2001-05-01 17:00,USD,新屋销售 ,909.00K,-1,939.00K
2001-05-01 17:00,USD,新屋销售 ,-3.20%,-1,-2.50%
2001-05-01 17:00,USD,成屋签约销售 ,-2.90%,-1,-4.70%
2001-05-01 17:00,USD,个人支出 ,0.20%,-1,-0.10%
2001-05-01 17:00,USD,费城联储制造业指数 ,-10.5,-1,-20.3
2001-05-01 17:00,USD,费城联储就业指数 ,-13.2,-1,-9.2
2001-05-01 17:00,USD,私人部门非农就业 ,-329.00K,-1,-64.00K
2001-05-01 17:00,USD,零售销售 ,1.60%,-1,-0.80%
2001-05-01 17:00,USD,S&P/CS20座大城市房价指数年率,11.40%,-1,12.00%
2001-05-01 17:00,USD,TIC长期资本净流入 ,31.20B,-1,47.50B
2001-05-01 17:00,USD,贸易收支 ,-31.20B,-1,-32.70B
2001-05-01 17:00,CAD,营建许可 ,2.60%,-1,-8.20%
2001-05-01 17:00,CAD,核心消费价格指数,2.20%,-1,1.90%
2001-05-01 17:00,CAD,核心消费价格指数,0.30%,-1,0.50%
2001-05-01 17:00,CAD,核心零售销售 ,0.60%,-1,-0.20%
2001-05-01 17:00,CAD,居民消费价格指数,0.70%,-1,0.30%
2001-05-01 17:00,CAD,就业人口变化 ,33.60K,-1,4.80K
2001-05-01 17:00,CAD,外资证券购买 ,6.18B,-1,7.35B
2001-05-01 17:00,CAD,国内生产总值,-0.10%,-1,0.00%
2001-05-01 17:00,CAD,新屋开工 ,166.10K,-1,150.30K
2001-05-01 17:00,CAD,利率决议 ,4.75%,-1,5.00%
2001-05-01 17:00,CAD,制造业销售额 ,0.10%,-1,1.80%
2001-05-01 17:00,CAD,新屋价格指数 ,0.30%,-1,0.30%
2001-05-01 17:00,CAD,零售销售 ,1.50%,-1,0.40%
2001-05-01 17:00,CAD,原材料价格指数 ,-0.60%,-1,-0.30%
2001-05-01 17:00,CAD,贸易收支 ,6.57B,-1,6.96B
2001-05-01 17:00,CAD,失业率 ,7.10%,-1,7.10%
2001-05-01 17:00,CAD,批发销售额 ,0.70%,-1,-0.90%
2001-05-01 17:00,EUR,德国商业期望 ,95.4,-1,97.3
2001-05-01 17:00,EUR,德国居民消费价格指数,0.50%,-1,0.00%
2001-05-01 17:00,EUR,德国当前评估 ,101.2,-1,103.6
2001-05-01 17:00,EUR,德国工厂订单 ,-3.40%,-1,-0.90%
2001-05-01 17:00,EUR,德国工业生产指数 ,-1.70%,-1,-2.00%
2001-05-01 17:00,EUR,德国生产者物价指数,0.60%,-1,0.20%
2001-05-01 17:00,EUR,德国零售销售 ,-0.60%,-1,1.10%
2001-05-01 17:00,EUR,德国贸易收支 ,6.60B,-1,8.10B
2001-05-01 17:00,EUR,德国失业人数变化 ,-10.00K,-1,11.00K
2001-05-01 17:00,EUR,德国失业率 ,9.30%,-1,9.30%
2001-05-01 17:00,EUR,德国ZEW经济现状指数 ,3.2,-1,10.4
2001-05-01 17:00,EUR,德国ZEW经济景气指数 ,-4.5,-1,-10.4
2001-05-01 17:00,EUR,德国Gfk消费者景气指数 ,16.6,-1,16.8
2001-05-01 17:00,EUR,核心消费价格指数,1.70%,-1,1.40%
2001-05-01 17:00,EUR,居民消费价格指数,0.60%,-1,0.60%
2001-05-01 17:00,EUR,居民消费价格指数,2.90%,-1,2.20%
2001-05-01 17:00,EUR,工业生产指数 ,-0.70%,-1,-0.70%
2001-05-01 17:00,EUR,利率决议 ,4.75%,-1,4.75%
2001-05-01 17:00,EUR,零售销售 ,-0.10%,-1,0.10%
2001-05-01 17:00,EUR,贸易收支 ,-1.20B,-1,1.90B
2001-05-01 17:00,EUR,失业率 ,8.30%,-1,8.30%
2001-05-01 20:30,USD,失业率 ,4.40%,-1,4.30%
2001-05-04 20:30,USD,非农就业人数 ,-282K,-1,-25K
2001-05-05 01:00,USD,贝克休斯原油钻井设备数量,244,-1,235
2001-05-12 01:00,USD,贝克休斯原油钻井设备数量,236,-1,244
2001-05-16 02:00,USD,利率决议,4.00%,-1,4.50%
2001-05-19 01:00,USD,贝克休斯原油钻井设备数量,231,-1,236
2001-05-22 17:00,EUR,德国Ifo商业景气指数,92.5,93.3,93.9
2001-05-26 01:00,USD,贝克休斯原油钻井设备数量,230,-1,231
2001-06-01 17:00,USD,10年期国债拍卖 ,5.00%,-1,5.00%
2001-06-01 17:00,USD,商业库存 ,-0.20%,-1,-0.10%
2001-06-01 17:00,USD,谘商会消费者信心 ,116.1,-1,109.9
2001-06-01 17:00,USD,芝加哥PMI ,37.6,-1,39.4
2001-06-01 17:00,USD,核心消费价格指数,2.50%,-1,2.60%
2001-06-01 17:00,USD,核心消费价格指数,0.10%,-1,0.20%
2001-06-01 17:00,USD,核心PCE物价指数 ,0.00%,-1,0.20%
2001-06-01 17:00,USD,核心PCE物价指数 ,1.80%,-1,1.90%
2001-06-01 17:00,USD,核心零售销售 ,0.30%,-1,1.50%
2001-06-01 17:00,USD,居民消费价格指数,0.50%,-1,0.20%
2001-06-01 17:00,USD,原油库存 ,1.26M,-1,3.61M
